SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20190515|G2161P108|SXTC|2457|CHINA SXT PHARMACEUTICALS INC |4.05
20190515|G21612109|CLDC|354|CHINA LENDING CORP SHS (VGB)|1.12
20190515|G21810109|CCC|105952|CLARIVATE ANALYTICS PLC SHS (J|13.48
20190515|G21810117|CCCWSZZZZ|149|CLARIVATE ANALYTICS PLC WT EXP|3.55
20190515|G22707106|CCH|44763|COLLIER CREEK HOLDINGS CLASS A|9.98
20190515|G22707114|CCHWS|94679|COLLIER CREEK HOLDINGS WT EXP |1.19
20190515|G2379F116|CNACW|4880|CONSTELLATION ALPHA CAP CORP W|0.10
20190515|G2519Y108|BAP|452|CREDICORP LTD (COMM $5.00 PAR)|218.59
20190515|G25343107|CZZ|95|COSAN LIMITED SHS A (BERMUDA) |11.66
20190515|G25839104|CCEP|242|COCA-COLA EUROPEAN PARTNERS PL|55.13
20190515|G2709G107|DLPH|16465|DELPHI TECHNOLOGIES PLC|20.75
20190515|G27358103|DESP|153|DESPEGAR.COM CORP ORD SH (VGB)|13.81
20190515|G28365107|LYL|300|DRAGON VICTORY INTL LTD SHS (C|1.27
20190515|G29183103|ETN|16587|EATON CORP PLC (IRL)|79.15
20190515|G3040R158|EDVMF|300|ENDEAVOUR MINING CORP SHS NEW |14.68
20190515|G3075P101|ESGR|140|ENSTAR GROUP LIMITED ORD SHS|175.99
20190515|G3165V117|ARYAU|76454|ARYA SCIENCES ACQUISITION CORP|10.64
20190515|G3166L100|ESV|376103|ENSCO ROWAN PLC CL A (GBR)|11.51
20190515|G32030127|CLWT|2252|EURO TECH HOLDINGS CO LTD NEW |4.20
20190515|G3206V100|ESTR|1397|ESTRE AMBIENTAL IN SHS (CYM)|1.10
20190515|G3323L100|FN|2|FABRINET ORD SHS (CYM)|57.34
20190515|G3402M102|FG|876|FGL HLDGS ORD SHS (CYM)|8.54
20190515|G37585109|GLOG|9|GASLOG LTD COMMON SHS (BERMUDA|14.98
20190515|G37585117|GLOGPRA|300|GASLOG LTD CUM RED PERP PFD SH|26.35
20190515|G3788M114|EROS|64|EROS INTL PLC ORD SHS (IMN)|7.97
20190515|G38327105|GPRK|5172|GEOPARK LTD. USD SHARES (BMU) |15.36
20190515|G40981113|GLACR|200|GREENLAND ACQUISITION CORP|0.39
20190515|G4388N106|HELE|1188|HELEN OF TROY LTD-NEW-BERMUDA |136.73
20190515|G4412G101|HLF|601|HERBALIFE NUTRITION LTD|46.20
20190515|G4418R101|HEBT|23|HEBRON TECHNOLOGY CO LTD CLASS|0.76
20190515|G46188101|HZNP|1262|HORIZON THERAPEUTICS PUB LTD C|26.95
20190515|G46408103|HUD|4|HUDSON LTD|15.39
20190515|G4705A100|ICLR|233|ICON PLC ADR|136.08
20190515|G47791101|IR|7|INGERSOLL-RAND PLC ORD SHS (IR|121.22
20190515|G4863A108|IGT|30683|INTERNATIONAL GAME TECHNOLOGY |13.80
20190515|G48833100|WFT|70927|WEATHERFORD INT'L PLC (IRELAND|0.05
20190515|G4887W128|HHHHW|900|WEALTHBRIDGE ACQUISITION LTD|0.09
20190515|G50871105|JAZZ|125|JAZZ PHARMACEUTICALS PLC COM S|136.30
20190515|G51502105|JCI|434979|JOHNSON CTLS INTL PLC SHS (IRL|39.25
20190515|G5223X100|KXIN|1|KAIXIN AUTO HLDGS SHS (CYM)|3.25
20190515|G5223X134|KXINW|325|KAIXIN AUTO HLDGS WT EXP 04/30|0.11
20190515|G5269C101|KNSA|866|KINIKSA PHARMACEUTICALS LTD|15.11
20190515|G54050102|LAZ|164|LAZARD LTD|35.43
20190515|G5463L113|LHCWS|7774|LEO HLDGS CORP WT EXP|1.37
20190515|G5463L121|LHCU|84102|LEO HLDGS CORP|11.05
20190515|G5480U120|LBTYK|23341|LIBERTY GLOBAL PLC SHS CL C (U|24.28
20190515|G5494J103|LIN|6186|LINDE PLC SHS (IRL)|180.92
20190515|G5509L101|LIVN|4|LIVANOVA PLC SHS (GBR)|71.70
20190515|G5698W116|LXFR|114|LUXFER HOLDINGS PLC SHS (GBR) |24.73
20190515|G5753U112|MHLD|3|MAIDEN HOLDINGS LTD COM STK (B|0.69
20190515|G5753U120|MHPRA|80|MAIDEN HOLDINGS, LTD. PREF SHS|5.67
20190515|G5753U146|MHPRD|155|MAIDEN HOLDINGS LTD. PREFERRED|4.89
20190515|G5876H105|MRVL|183724|MARVELL TECH GROUP LTD|22.89
20190515|G6S41R101|OSMT|170|OSMOTICA PHARMACEUTICALS PLC|2.62
20190515|G60630103|MFCB|68|MFC BANCORP LTD USD MFC SHS (C|13.14
20190515|G6096M106|APM|4010|APTORUM GROUP LTD USD CL A ORD|21.51
20190515|G6181K106|MTC|1096|MMTEC INC SHS|4.18
20190515|G6359F103|NBR|8827|NABORS INDS LTD (NEW) BERMUDA |3.64
20190515|G6359F129|NBRPRA|44|NABORS INDUSTRIES LTD PFD CONV|27.79
20190515|G637AM102|MYOV|1778|MYOVANT SCIENCES LTD COM (BMU)|12.83
20190515|G6485P116|NFCU|29533|NEW FRONTIER CORP UNIT 1 COM &|10.28
20190515|G65431101|NE|1674|NOBLE CORP PLC ORD SHS (UK)|2.39
20190515|G65772207|NAO|5492|NORDIC AMERN OFFSHORE LTD SHS |4.52
20190515|G65773106|NAT|4349|NORDIC AMERICAN TANKERS LTD SH|2.20
20190515|G6674U108|NVCR|50|NOVOCURE LTD ORD SHS (JEY)|49.44
20190515|G6700G107|NVT|57|NVENT ELEC PLC SHS (IRL)|25.37
20190515|G6769T115|ORXGF|12856|ORCA EXPLORATION GROUP INC SHS|3.96
20190515|G6772P126|OMADWS|23431|ONE MADISON CORP WT EXP (CYM) |1.20
20190515|G67828205|SEED|71|ORIGIN AGRITECH LIMITED|6.16
20190515|G68603144|PREPRH|370|PARTNERRE LTD RED PFD SHS SER |26.89
20190515|G7S00T104|PNR|1772|PENTAIR PLC|36.77
20190515|G7185A102|PTGEF|363101|PORTAGE BIOTECH INC. ORDINARY |0.09
20190515|G7293H189|PUKPRA|233|PRUDENTIAL PLC 6.50 EXCHG PERP|26.52
20190515|G7306H101|PHCF|3699|PUHUI WEALTH INVT MGMT CO LTD |2.92
20190515|G73268107|QTNT|3680|QUOTIENT LIMITED ORDINARY SHAR|8.55
20190515|G7457R122|RBZ|3706|REEBONZ HLDG LTD UDS ORD SHS N|6.03
20190515|G74760110|RWGEU|98908|REGALWOOD GLOBAL ENERGY LTD|10.49
20190515|G74760128|RWGEWS|140588|REGALWOOD GLOBAL ENERGY LTD|0.95
20190515|G75271109|RETO|2765|RETO ECO-SOLUTIONS INC USD COM|2.00
20190515|G7777C102|SROYF|347|SAILFISH RTY CORP SHS (VGB)|0.75
20190515|G7998G106|SDRL|103|SEADRILL LTD NEW SHS (BMU)|7.23
20190515|G80751129|SGOC|2824|SGOCO GROUP LTD SHS NEW (CYM) |0.99
20190515|G81075106|SFL|1080|SHIP FINANCE INTERNATIONAL LTD|12.84
20190515|G81276100|SIG|6738|SIGNET JEWELERS LTD COM SHS|20.60
20190515|G8196D101|SG|600|SIRIUS INTL INS GROUP LTD COM |13.50
20190515|G8232Y101|SGH|200|SMART GLOBAL HLDGS INC SHS|19.76
20190515|G8250R103|IPOA|16055|SOCIAL CAP HEDOSOPHIA HLDGS CO|10.30
20190515|G8250R129|IPOAWS|150750|SOCIAL CAP HEDOSOPHIA HLDGS CO|0.94
20190515|G8406F110|SSLJ|4439|SSLJ.COM LTD USD CL A ORD SHS |3.51
20190515|G8473T100|STE|126|STERIS PLC ORD SHS(IRL)|130.64
20190515|G85347105|SBBP|1154|STRONGBRIDGE BIOPHARMA PLC SHS|3.05
20190515|G8675V101|TAOP|501|TAPPING INC, BVI ORDINARY SHAR|0.95
20190515|G8708A108|TZACW|7508|TENZING ACQUISITION CORP WT EN|0.23
20190515|G8708A116|TZAC|2740|TENZING ACQUISITION CORP USD O|10.22
20190515|G87084102|PETZ|448|TDH HLDGS INC|0.75
20190515|G87110105|FTI|4|TECHNIPFMC PLC COM (GBR)|22.61
20190515|G8789K124|ABIL|2873|ABILITY INC SHS NEW (CYM)|1.28
20190515|G8857R100|TBRG|751|THUNDER BRDG ACQUISITION LTD U|10.37
20190515|G8857R118|TBRGU|3200|THUNDER BRDG ACQUISITION LTD U|12.00
20190515|G8857R126|TBRGW|2625|THUNDER BRDG ACQUISITION LTD W|1.59
20190515|G88950111|TKKSU|76762|TKK SYMPHONY ACQUISITION CORP |10.30
20190515|G89827102|TPGHU|37364|TPG PACE HOLDINGS CORP (CYM)|10.70
20190515|G89827110|TPGHWS|296920|TPG PACE HLDGS CORP WTS EXP (C|1.30
20190515|G89827128|TPGH|160293|TPG PACE HLDGS CORP CL A (CYM)|10.32
20190515|G9001E102|LILA|806|LIBERTY LATIN AMER LTD CL A (B|17.85
20190515|G9001E128|LILAK|25288|LIBERTY LATIN AMER LTD CL C (B|17.75
20190515|G9019D104|TVPT|195858|TRAVELPORT WORLDWIDE LTD COM S|15.40
20190515|G9108L157|TNPPRE|708|TSAKOS ENERGY NAVIGA (BERMUDA)|22.89
20190515|G9145A107|BROG|174|TWELVE SEAS INVT CO SHS AS PAR|10.10
20190515|G9145A115|BROGW|197|TWELVE SEAS INVT CO RED WTS PA|0.20
20190515|G9145A123|BROGU|75284|TWELVE SEAS INVT CO UNITS ONE |10.55
20190515|G9145A131|BROGR|50|TWELVE SEAS INVT CO RTS TO PUR|0.26
20190515|G9381B108|UROV|728|UROVANT SCIENCES LTD SHS|6.90
20190515|G94184101|WAFU|1000|WAH FU ED GROUP LTD SHS (VGB) |3.95
20190515|G9456A100|GLNG|331|GOLAR LNG LTD (BERMUDA)|18.94
20190515|G9618E107|WTM|1|WHITE MOUNTAINS INSRN GRP,LTD |944.43
20190515|G9829R103|XTGRF|12000|XTRA-GOLD RESOURCES CORP COM S|0.25
20190515|G9892K100|ZKIN|908|ZK INTL GROUP CO LTD SHS (VGB)|1.52
20190515|H00263105|ACIU|5545|AC IMMUNE SA SHS (CHE)|5.07
20190515|H01301128|ALC|78408|ALCON INC. ORDINARY SHARES (CH|59.86
20190515|H17182108|CRSP|19771|CRISPR THERAPEUTICS AG NAMEN A|37.62
20190515|H50430232|LOGI|83903|LOGITECH INTERNATIONAL S.A .OR|37.58
20190515|H84989104|TEL|9|TE CONNECTIVITY LTD|88.97
20190515|H8817H100|RIG|2697|TRANSOCEAN LTD (SWITZERLAND)|7.39
20190515|L0175J104|ASPS|147|ALTISOURCE PORTFOLIO SOLUTIONS|23.38
20190515|L0427L105|ATTO|15|ATENTO S A ORD SHS (LUX)|3.30
20190515|L1995B107|CAAP|735|CORPORACION AMER ARPTS S A|7.69
20190515|L5140P101|I|246485|INTELSAT S A COM (LUX)|22.50
20190515|L67359106|NEXA|22151|NEXA RES S A COM (LUX)|9.46
20190515|L7257P205|PACD|237|PACIFIC DRILLING S.A., LUXEMBO|13.63
20190515|L9340P101|TSE|650|TRINSEO S.A. ORD SHS|41.57
20190515|M1492T105|ARCT|36|ARCTURUS THERAPEUTICS LTD SHS |6.17
20190515|M15332121|ATTU|15193|ATTUNITY LTD. NEW ORDINARY SHA|23.42
20190515|M20115180|BOSC|1000|BOS BETTER ONLINE SOLUTIONS LT|2.59
20190515|M25722105|CGEN|3030|COMPUGEN LTD|3.53
20190515|M3760D101|ESLT|504|ELBIT SYSTEMS LTD|138.40
20190515|M37605124|EMITF|9304|ELBIT IMAGING LTD SHS NEW NO P|0.89
20190515|M4119S104|EVGN|1|EVOGENE LTD ORD SHRS ORD SHARE|1.75
20190515|M47364100|GMDA|2430|GAMIDA CELL LTD (ISR)|7.52
20190515|M56595107|IGLD|2921|INTERNET GOLD-GOLDEN LINES LTD|0.43
20190515|M6240T109|KMDA|221|KAMADA LTD ORD SHS (ISR)|5.75
20190515|M6786D104|MAGS|2252|MAGAL SECURITY SYSTEMS LTD-ORD|5.00
20190515|M69676209|MTSL|3000|MER TELEMANAGEMENT SOLUTIONS L|1.04
20190515|M81865111|RDCM|114|RADCOM LTD ORD SHS|8.18
20190515|M8216Q200|RWLK|16835|REWALK ROBOTICS LTD SHS NEW (I|2.75
20190515|M8694L103|SLGL|17970|SOL-GEL TECHNOLOGIES LTD SHS (|8.00
20190515|M98068105|WIX|14024|WIX.COM LTD ORDINARY SHS|137.51
20190515|N07059210|ASML|8394|ASML HOLDING NV NY REG SHS NEW|198.04
20190515|N20944109|CNHI|3117|CNH INDUSTRIAL N V COM SHS (NL|9.39
20190515|N20947102|CNVAF|1788|CNOVA N V (NETHERLANDS)|3.50
20190515|N22035104|CSTM|2892|CONSTELLIUM N.V. CLASS A ORDIN|9.11
20190515|N22717107|CLB|254|CORE LABS N.V.|55.90
20190515|N3167Y103|RACE|6002|FERRARI N V NEW COM SHS (NLD) |140.94
20190515|N33462107|FI|108|FRANKS INTERNATIONAL N.V. COM |6.06
20190515|N47279109|INXN|265|INTERXION HOLDING N.V ORD SHS |69.76
20190515|N6596X109|NXPI|566|NXP SEMICONDUCTORS N V|98.17
20190515|N97284108|YNDX|50871|YANDEX N V CL A ORD SHS (NLD) |35.07
20190515|P31076105|CPA|266|COPA HOLDINGS, S.A. CL A COM (|90.70
20190515|P73398102|NYMX|18175|NYMOX PHARMACEUTICAL CORP COM |1.59
20190515|P73684113|OSW|3600|ONESPAWORLD HLDGS LTD COM SHS |13.63
20190515|Q56767108|MMSDF|1533|MACARTHUR MINERALS LTD ORDINAR|0.06
20190515|Q6519T109|NAKD|35547|NAKED BRAND GROUP LTD ORD SHS |0.26
20190515|Q7352P105|PNGZF|1600|PARINGA RES LTD ORD SHS (AUS) |0.12
20190515|Q8922K105|TDLAF|10000|TBG DIAGNOSTICS LTD (AUSTRALIA|0.03
20190515|Y1771G102|CMRE|99|COSTAMARE INC COM STK (MHL)|5.72
20190515|Y2065G121|DHT|36|DHT HOLDING, INC NEW|5.90
20190515|Y20676105|DSSI|137|DIAMOND S SHIPPING INC COM|13.47
20190515|Y2109Q705|DRYS|9859|DRYSHIPS INC COM PAR NEW (MHL)|3.82
20190515|Y2188B124|DLNGPRB|787|DYNAGAS LNG PARTNERS LP PREF U|19.10
20190515|Y2687W108|GLOP|14|GASLOG PARTNERS LP UNIT LTD PA|20.74
20190515|Y2687W124|GLOPPRB|180|GASLOG PARTNERS LP PERP PREF U|23.45
20190515|Y2687W132|GLOPPRC|624|GASLOG PARTNERS LP PERP PREF U|23.88
20190515|Y28895103|GRIN|56|GRINDROD SHIPPING HLDGS LTD SH|5.38
20190515|Y41053102|INSW|390|INTERNATIONAL SEAWAYS INC COM |20.14
20190515|Y48125101|KNOP|129|KNOT OFFSHORE PARTNERS LP COM |19.39
20190515|Y62151108|NMCI|865|NAVIOS MARITIME CONTAINERS LP |2.15
20190515|Y62159143|NNA|128|NAVIOS MARITIME ACQUISITION CO|7.59
20190515|Y62197119|NM|320|NAVIOS MARITIME HOLDINGS INC C|3.21
20190515|Y67305105|DCIX|4132|PERFORMANCE SHIPPING INC COM (|1.09
20190515|Y7542C130|STNG|5187|SCORPIO TANKERS INC COM NEW|26.56
20190515|Y75638109|SSW|3431|SEASPAN CORPORATION COM SHS (M|9.82
20190515|Y75638141|SSWPRI|366|SEASPAN CORP FIXED/FLTG PERP P|24.75
20190515|Y75638208|SSWPRD|1075|SEASPAN CORP CUMULATIVE REDEEM|24.40
20190515|Y8162K204|SBLK|7523|STAR BULK CARRIERS CORP SH PAR|7.91
20190515|Y8564M204|TGPPRB|430|TEEKAY LNG PARTNERS LP PERP PF|24.32
20190515|Y8564W103|TK|124|TEEKAY CORPORATION (MARSHALL I|4.19
20190515|Y8565J127|TOOPRA|140|TEEKAY OFFSHORE PARTNERS L P 7|18.15
20190515|000304105|AACAY|10589|AAC TECHNOLOGIES HOLDINGS INC |5.80
20190515|000307108|AAC|5428|AAC HLDGS INC COM STK (NV)|1.54
20190515|00081T108|ACCO|1834|ACCO BRANDS CORPORATION|8.28
20190515|000899104|ADMA|26169|ADMA BIOLOGICS INC COM|4.40
20190515|00090Q103|ADT|231|ADT INC DEL|6.10
20190515|001055102|AFL|76904|AFLAC INC|51.13
20190515|00108J109|ACMR|368|ACM RESH INC CL A|19.84
20190515|001084102|AGCO|22|AGCO CORP|71.40
20190515|00109C103|ASGLY|12534|AGC INC (JAPAN)|6.42
20190515|00123Q104|AGNC|1104|AGNC INVT CORP COM|17.53
20190515|00123Q500|AGNCN|689|AGNC INVT CORP DEP SHS REPSTG |25.89
20190515|00123Q609|AGNCM|844|AGNC INVT CORP CUM RED PFD SER|25.16
20190515|00130H105|AES|10321|THE AES CORPORATION|16.08
20190515|001317205|AAGIY|3085|AIA GROUP LTD SPONSORED ADR HO|38.84
20190515|001448109|AITB|946|AIT THERAPEUTICS INC|5.40
20190515|00162Q460|ACES|1176|ALPS ETF TR CLEAN ENERGY ETF|28.03
20190515|00162Q478|DTEC|2210|ALPS ETF TR DISRUPTIVE TECHNOL|29.18
20190515|00162Q593|SBIO|128|ALPS ETF TR MEDICAL BREAKTHROU|33.28
20190515|00162Q783|RIGS|716|RIVERFRONT STRATEGIC INCOME FD|24.74
20190515|00162Q866|AMLP|13125|ALPS ETF TR ALERIAN MLP ETF|9.86
20190515|00164V103|AMCX|9646|AMC NETWORKS INC CLASS A COM|54.05
20190515|00165C104|AMC|12424|AMC ENTMT HLDGS INC CL A COM S|13.50
20190515|00165R200|AMCIU|71205|AMCI ACQUISITION CORP UNIT 1 C|10.16
20190515|00175J107|POWW|2372|AMMO INC|2.47
20190515|00182C103|ANIP|104|ANI PHARMACEUTICALS INC|69.77
20190515|00191G103|ARC|143|ARC DOCUMENT SOLUTIONS INC COM|2.19
20190515|00206R102|T|268159|AT&T INC. COM|31.09
20190515|00206R300|TBB|98|AT&T INC 5.350% GLOBAL NTS|25.39
20190515|00211V106|ATAI|56466|ATA INC ADS|2.25
20190515|00211Y506|ABIO|9174|ARCA BIOPHARMA INC COM PAR $.0|10.99
20190515|00212G108|ASMVY|2742|Asm Pacific Technology Ltd Uns|31.02
20190515|00213H105|ARCW|101|ARC GROUP WORLDWIDE INC COM ST|0.60
20190515|00214Q203|ARKQ|3|ARK ETF TR INDL INNOVATION ETF|32.70
20190515|00214Q302|ARKG|331|ARK ETF TR GENOMIC REVOLUTION |30.76
20190515|00214Q401|ARKW|805|ARK ETF TR WEB X.0 ETF (DE)|51.15
20190515|00214Q609|IZRL|739|ARK ETF TR ISREAL INNOVATIVE T|21.14
20190515|00215F107|ATNI|100|ATN INTL INC COM|61.81
20190515|00215W100|ASX|300|ASE TECHNOLOGY HLDG CO LTD SPO|4.23
20190515|002255107|AUO|11113|AU OPTRONICS CP ADS (10 COM)|3.19
20190515|002444107|AVX|43044|AVX CORP|15.49
20190515|002474104|AZZ|382|AZZ INC COM|46.78
20190515|002824100|ABT|19605|ABBOTT LABS;COM NPV|76.03
20190515|00287V303|ABCE|39017|ABCO ENERGY INC COM PAR $0.001|0.02
20190515|00287Y109|ABBV|1|ABBVIE INC COM STK (DE)|78.44
20190515|00288E300|ABMBF|8308|ABCOURT MINES INC CL-B (F)|0.04
20190515|002896207|ANF|8120|ABERCROMBIE & FITCH CO CL-A|26.00
20190515|003009107|FAX|697|ABERDEEN ASIA-PACIFIC INCOME F|4.14
20190515|003013109|FCO|626|ABERDEEN GLOBAL INCOME FUND IN|8.25
20190515|00302L108|AWP|887|ABERDEEN GLOBAL PREMIER PPTYS |5.93
20190515|003057106|ACP|17|ABERDEEN INCOME CR STRATEGIES |12.73
20190515|00326L100|AOD|6956|ABERDEEN TOTAL DYNAMIC DIVID F|8.16
20190515|003261104|BCI|1|ABERDEEN STD INVTS BLOOMBERG A|22.25
20190515|003725306|ABTZY|58|ABOITIZ EQUITY VENTURES INC. U|11.10
20190515|00373L102|ABNRY|1979|ABNAMRO GROUP NV (NETHERLANDS)|10.68
20190515|003881307|ACTG|14497|ACACIA RESEARCH CORP AR ACIACI|3.17
20190515|00389L104|ACCA|1214|ACACIA DIVERSIFIED HLDGS INC|0.05
20190515|00400R858|WBIY|4|ABSOLUTE SHS TR WBI PWR FACTOR|24.62
20190515|004225108|ACAD|1100|ACADIA PHARMACEUTICALS INC|25.60
20190515|004285201|ACAMU|252448|ACAMAR PARTNERS ACQ|10.00
20190515|00430H102|AXDX|8394|ACCELERATE DIAGNOSTICS INC STK|18.80
20190515|00435F309|ACCYY|1928|ACCOR S A (FRANCE)|7.84
20190515|00444T100|ACRX|10402|ACELRX PHARMACEUTICALS INC COM|3.15
20190515|004446100|ACETQ|108|ACETO CORP COM STK|0.15
20190515|004449104|AKAOQ|8321|ACHAOGEN INC COM|0.11
20190515|004468203|ACHV|92|ACHIEVE LIFE SCIENCE INC COM N|4.02
20190515|00448Q201|ACHN|500|ACHILLION PHARMACEUTICALS, INC|2.95
20190515|004498101|ACIW|3096|ACI WORLDWIDE INC COM STK (DE)|31.38
20190515|00461U105|ACRS|1000|ACLARIS THERAPEUTICS INC COM|5.73
20190515|00489Y402|ACRGF|21726|ACREAGE HLDGS INC COM SUB VTG(|19.14
20190515|00507V109|ATVI|25455|ACTIVISION BLIZZARD INC COM ST|44.70
20190515|00507W123|ATNWW|200|ACTINIUM PHARMACEUTI|0.24
20190515|00508Y102|AYI|347|ACUITY BRANDS INC (HOLDING COM|137.40
20190515|005098108|GOLF|407|ACUSHNET HLDGS CORP COM (DE)|24.44
20190515|00548F105|PEO|11|ADAM NAT RES FD INC COM|16.42
20190515|006739106|ADUS|162|ADDUS HOMECARE CORPORATION COM|70.41
20190515|006754204|AHEXY|519|ADECCO GROUP AG AMERICAN DEPOS|28.13
20190515|00687A107|ADDYY|182|ADIDAS AG SPONSORED ADR (GERMA|140.27
20190515|00688A106|ADIL|9107|ADIAL PHARMACEUTICALS INC COM |2.23
20190515|00724F101|ADBE|1295|ADOBE INC COM (DE)|271.86
20190515|00738A106|ADTN|806|ADTRAN INC|16.34
20190515|007624307|ADXS|247|ADVAXIS INC COM PAR $0.001 (DE|3.24
20190515|00766T100|ACM|336|AECOM COM STK (DE)|33.21
20190515|00768Y495|YOLO|7914|ADVISORSHARES TR PURE CANNABIS|24.61
20190515|00768Y511|BKCH|46|ADVISORSHARES TR SABRETOOTH ET|26.28
20190515|00768Y545|ACT|59|ADVISORSHARES VICE ETF (DE)|24.97
20190515|00768Y586|SCAP|160|ADVISORSHARES TR CORNERSTONE S|35.94
20190515|00768Y651|HOLD|42|ADVISORSHARES TR SAGE CORE RES|99.57
20190515|00768Y883|HDGE|12940|ADVISORSHARES TRUST RANGER EQU|6.61
20190515|00770C101|ADES|393|ADVANCED EMISSIONS SOLUTIONS I|13.38
20190515|00770F104|AEGN|438|AEGION CORP COM STK (DE)|15.64
20190515|00771V108|AERI|31002|AERIE PHARMACEUTICALS INC COM |40.71
20190515|00773J103|AGLE|22|AEGLEA BIOTHERAPEUTICS, INC. C|6.81
20190515|00775M104|CXRXF|100|ADVANZ PHARMA CORP COM(CANADA)|13.17
20190515|00784D103|ADYX|6|ADYNXX INC COM (DE)|7.31
20190515|00787A106|ADVV|100|ADVECO GROUP INC|2.30
20190515|00790N103|ADHMY|212|ADVANCED DIGITAL HEA (BRAZIL) |1.50
20190515|00790X101|ADSW|1248|ADVANCED DISP SVCS INC DEL COM|32.12
20190515|007903107|AMD|66018|ADVANCED MICRO DEVICES|27.32
20190515|007924301|AEH|100|AEGON N.V. PERP.CAP SECS|25.77
20190515|007973100|AEIS|506|ADVANCED ENERGY INDS INC|48.53
20190515|007975402|AEZS|1086|AETERNA ZENTARIS INC COM STK (|3.15
20190515|008073108|AVAV|64|AEROVIRONMENT INC COM STK|69.61
20190515|008252108|AMG|465|AFFILIATED MANAGERS GROUP INC |91.34
20190515|008252850|MGR|9|AFFILIATED MANAGERS GROUP INC |25.24
20190515|00828X404|AFRBY|262|AFRICAN RAINBOW MINERALS LTD S|11.64
20190515|00829Q101|AOIFF|4066|AFRICA OIL CORP ORD SHS (CANAD|0.90
20190515|00830Q108|RSSFF|100|AFFINOR GROWERS INC ORD SHS (C|0.03
20190515|00831X102|AFTM|321391|AFTERMASTER INC|0.02
20190515|00835P105|GNMX|69102|AEVI GENOMIC MEDICINE INC COM |0.21
20190515|00844W208|AGESY|2858|AGEAS SPONSORED ADR (BELGIUM) |50.74
20190515|00847G705|AGEN|947|AGENUS INC COM|2.93
20190515|00847J105|AGYS|442|AGILYSYS INC.|19.94
20190515|00847L100|AGRX|1421|AGILE THERAPEUTICS INC COM STK|1.38
20190515|00847M108|AGGKY|1|AGGREKO PLC (UK)|11.30
20190515|00847X104|AGIO|1331|AGIOS PHARMACEUTICALS INC COM |47.83
20190515|008474108|AEM|4750|AGNICO EAGLE MINES LTD|41.52
20190515|00848H108|AGE|1372|AGEX THERAPEUTICS INC COM (DE)|4.81
20190515|00848K101|UAVS|26897|AGEAGLE AERIAL SYS INC NEW COM|0.29
