SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20191216|G21810109|CCC|6011|CLARIVATE ANALYTICS PLC SHS (J|16.76
20191216|G21810117|CCCWSZZZZ|1587|CLARIVATE ANALYTICS PLC WT EXP|5.70
20191216|G22707106|CCH|105446|COLLIER CREEK HOLDINGS CLASS A|10.22
20191216|G22707122|CCHU|66|COLLIER CREEK HLDGS UIT 1 CL A|10.70
20191216|G25343107|CZZ|2229|COSAN LIMITED SHS A (BERMUDA) |20.74
20191216|G25839104|CCEP|43|COCA-COLA EUROPEAN PARTNERS PL|50.04
20191216|G2692M111|DDMXW|100|DD3 ACQUISITION CORP WT EXP|0.49
20191216|G2717B108|CWK|325|CUSHMAN & WAKEFIELD PLC SH (GB|18.90
20191216|G2788T103|DOGZ|1217|DOGNESS INTL CORP CL A COM (VG|1.51
20191216|G29183103|ETN|5778|EATON CORP PLC (IRL)|93.60
20191216|G2956M104|JFK|4|8I ENTERPRISES ACQUISITION COR|10.00
20191216|G30401106|ENDP|8300|ENDO INTL PLC ORD SHS (IRL)|4.63
20191216|G3075P101|ESGR|74|ENSTAR GROUP LIMITED ORD SHS|206.29
20191216|G31642104|CLPS|910|CLPS INCORPORATION|3.25
20191216|G32030127|CLWT|1774|EURO TECH HOLDINGS CO LTD NEW |2.47
20191216|G3206V100|ESTR|364000|ESTRE AMBIENTAL IN SHS (CYM)|0.25
20191216|G3223R108|RE|3437|EVEREST RE GP LTD(BERM)HLDG CO|274.67
20191216|G3323L100|FN|69|FABRINET ORD SHS (CYM)|62.62
20191216|G33277107|FAMI|2021|FARMMI INC ORDINARY SHARES (CY|0.91
20191216|G3402M102|FG|1134|FGL HLDGS ORD SHS (CYM)|9.18
20191216|G36738105|FDP|73|FRESH DEL MONTE PRODUCE(ORD)|33.76
20191216|G3704F110|FFHL|2270|FUWEI FILMS HOLDINGS CO LTD SH|3.10
20191216|G37585109|GLOG|51|GASLOG LTD COMMON SHS (BERMUDA|9.71
20191216|G37585117|GLOGPRA|629|GASLOG LTD CUM RED PERP PFD SH|26.07
20191216|G3770A110|GLEOWS|410|GALILEO ACQUISITION CORP.USD W|0.52
20191216|G3788M114|EROS|5948|EROS INTL PLC ORD SHS (IMN)|3.14
20191216|G39637205|GOGL|7023|GOLDEN OCEAN GROUP LTD SHS NEW|5.42
20191216|G4388N106|HELE|47|HELEN OF TROY LTD-NEW-BERMUDA |166.31
20191216|G46188101|HZNP|100|HORIZON THERAPEUTICS PUB LTD C|32.84
20191216|G47567105|INFO|2455|IHS MARKIT LTD (BMU)|74.60
20191216|G47791101|IR|10337|INGERSOLL-RAND PLC ORD SHS (IR|133.81
20191216|G48833100|WFTIQ|4214|WEATHERFORD INT'L PLC (IRELAND|0.02
20191216|G48833118|3118REORGPAY|4859|WEATHERFORD INTL PLC ORD SHS N|0.01
20191216|G48833126|3126REORGPAY|7661|WEATHERFORD INTL PLC WT EXP (I|0.01
20191216|G51502105|JCI|72|JOHNSON CTLS INTL PLC SHS (IRL|40.44
20191216|G5509L101|LIVN|6496|LIVANOVA PLC SHS (GBR)|76.29
20191216|G5510C124|LIVKU|1152|LIV CAP ACQUISITION CRP UNIT 1|10.03
20191216|G5753U138|MHPRC|626|MAIDEN HLDGS LTD. PREFERENCE S|5.12
20191216|G5785G107|MNK|15897|MALLINCKRODT PUB LTD CO SHS (I|3.57
20191216|G6S41R101|OSMT|62|OSMOTICA PHARMACEUTICALS PLC|7.19
20191216|G6095L109|APTV|2742|APTIV PLC SHS (JEY)|93.55
20191216|G6181K106|MTC|2599|MMTEC INC SHS|2.39
20191216|G6333L101|ITRM|24182|ITERUM THERAPEUTICS LTD|2.88
20191216|G6359F103|NBR|6255|NABORS INDS LTD (NEW) BERMUDA |2.47
20191216|G6359F129|NBRPRA|550|NABORS INDUSTRIES LTD PFD CONV|19.84
20191216|G64335105|NEWA|142|NEWATER TECHNOLOGY INC. SHS (V|4.18
20191216|G6455A107|NFIN|91588|NETFIN ACQUISITION CORP SHS CL|9.89
20191216|G6455A115|NFINW|835|NETFIN ACQUISITION CORP WT EXP|0.28
20191216|G6485P108|NFC|4889|NEW FRONTIER CORP COM (CYM)|10.30
20191216|G6485P116|NFCU|300|NEW FRONTIER CORP UNIT 1 COM &|10.95
20191216|G6485P124|NFCWS|4692|NEW FRONTIER CORP WT EXP 7/3/2|1.64
20191216|G65431101|NE|315788|NOBLE CORP PLC ORD SHS (UK)|0.93
20191216|G66721104|NCLH|82648|NORWEGIAN CRUISE LINE HLDGS LT|55.78
20191216|G6700G107|NVT|115|NVENT ELEC PLC SHS (IRL)|24.60
20191216|G6855A103|OXFD|3164|OXFORD IMMUNOTEC GLOBAL PLC|16.90
20191216|G7S00T104|PNR|816|PENTAIR PLC|45.85
20191216|G7114V102|PME|1311|PINGTAN MARINE ENTERPRISE LTD |1.07
20191216|G7293H189|PUKPRA|224|PRUDENTIAL PLC 6.50 EXCHG PERP|27.19
20191216|G7457R122|RBZ|57460|REEBONZ HLDG LTD UDS ORD SHS N|1.13
20191216|G7498P309|RNRPRC|1376|RENAISSANCERE HLDGS LTD 6.08% |25.76
20191216|G7738W106|SFL|148373|SFL CORP LTD SH (BMU)|14.38
20191216|G78516302|SCPEU|1000|SC HEALTH CORPUNIT 1 CL A & 1/|10.49
20191216|G7998G106|SDRL|90988|SEADRILL LTD NEW SHS (BMU)|1.39
20191216|G8136L106|SSPK|200|SILVER SPIKE ACQUISITION CORP |9.92
20191216|G8136L114|SSPKW|200|SILVER SPIKE ACQUISITION CORP |0.52
20191216|G8473T100|STE|459|STERIS PLC ORD SHS(IRL)|151.93
20191216|G85158106|STNE|14744|STONECO LTD CL A (CYM)|39.53
20191216|G86659102|TLOFF|20797|TALON METALS CORP (VIRGIN ISLA|0.11
20191216|G8675V101|TAOP|298|TAPPING INC, BVI ORDINARY SHAR|0.51
20191216|G8675X107|TANH|669|TANTECH HLDGS LTD COM STK (VGB|1.86
20191216|G87084102|PETZ|22|TDH HLDGS INC|1.86
20191216|G8766E109|TGH|212|TEXTAINER GROUP HOLDINGS LTD (|10.26
20191216|G8857S108|THBRW|7399|THUNDER BRDG ACQUISITION II LT|0.90
20191216|G88950103|TKKS|9633|TKK SYMPHONY ACQUISITION CORP |8.92
20191216|G88950111|TKKSU|70|TKK SYMPHONY ACQUISITION CORP |11.80
20191216|G89982113|TAT|3873|TRANSATLANTIC PETROLEUM LTD OR|0.37
20191216|G9078F131|TRTNPRB|1243|TRITON INTL LTD RED PERP PFD C|26.19
20191216|G9145A131|BROGR|18169|TWELVE SEAS INVT CO RTS TO PUR|0.80
20191216|G9396G100|MYT|1069|URBAN TEA INC USD ORD SHS (VGB|0.58
20191216|G9402V109|VAL|70730|VALARIS PLC SHS CL A (GBR)|5.33
20191216|G94787119|WTREP|600|WATFORD HLDGS LTD CUM RED PREF|26.30
20191216|G97822103|PRGO|5|PERRIGO COMPANY PLC (IRL)|53.93
20191216|G98239109|XP|512505|XP INC CL A (CYM)|37.71
20191216|H2906T109|GRMN|5585|GARMIN LTD COM STK (CH)|97.43
20191216|H42097107|UBS|998|UBS GROUP AG ORD SHS (CHE)|12.27
20191216|L0427L105|ATTO|94|ATENTO S A ORD SHS (LUX)|2.70
20191216|L5140P101|I|64774|INTELSAT S A COM (LUX)|6.05
20191216|L6388F110|TIGO|13|MILLICOM INTL CELLULAR SA REG |45.99
20191216|L67359106|NEXA|91|NEXA RES S A COM (LUX)|9.23
20191216|L7257P205|PACD|8192|PACIFIC DRILLING S.A., LUXEMBO|3.20
20191216|M20598104|CSTE|43|CAESARSTONE LTD ORD SHS (ISR) |15.18
20191216|M2361E161|CHEKZ|83|CHECK-CAP LTDWT EXP SER C|0.13
20191216|M2682V108|CYBR|64|CYBERARK SOFTWARE LTD. ORDINAR|126.35
20191216|M3760D101|ESLT|1044|ELBIT SYSTEMS LTD|165.95
20191216|M37605124|EMITF|123642|ELBIT IMAGING LTD SHS NEW NO P|1.09
20191216|M4R82T106|FVRR|506|FIVERR INTL LTD ORD SHS (ISR) |23.30
20191216|M40184208|ELTK|15598|ELTEK LTD PETACH TIKVA ISRAEL |3.58
20191216|M46135105|FOMX|18397|FOAMIX PHARMACEUTICALS LTD ORD|2.79
20191216|M47238106|GLMD|69|GALMED PHARMACEUTICALS LTD. SH|6.06
20191216|M51363113|MLNX|1538|MELLANOX TECHNOLOGIES, LTD ORD|115.92
20191216|M52514102|HAIPF|246|HADERA PAPER LTD SHS (ISRAEL) |38.60
20191216|M5425M103|INMD|30772|INMODE LTD SHS|38.84
20191216|M56595149|IGLDF|140|INTERNET GOLD-GOLDEN LINES LTD|7.80
20191216|M5920A109|ICL|6670|ISRAEL CHEMICALS LTD (ISRAEL) |4.42
20191216|M6158M104|ITRN|142|ITURAN LOCATION & CONTROL LTD |23.60
20191216|M68830104|MDWD|20080|MEDIWOUND LTD ORD SHS|3.10
20191216|M81867109|RDVWF|49900|RADVIEW SOFTWARE LTD|.
20191216|M8216Q200|RWLK|1863|REWALK ROBOTICS LTD SHS NEW (I|2.49
20191216|M85548101|SSYS|1772|STRATASYS LTD ORD SHS (ISRAEL)|20.38
20191216|M8790Y108|TOMDF|103085|TODOS MED LTD (ISRAEL)|0.06
20191216|M8893U102|TUFN|2012|TUFIN SOFTWARE TECHNOLOGIES LT|16.73
20191216|N1976T109|CNTG|314|CENTOGENE N V COM SHS USD (NLD|11.34
20191216|N20944109|CNHI|6001|CNH INDUSTRIAL N V COM SHS (NL|10.91
20191216|N22035104|CSTMXXXX|2564|CONSTELLIUM SE|14.80
20191216|N31738102|FCAU|3075|FIAT CHRYSLER AUTOMOBILES N V |14.84
20191216|N44821101|IFRX|11932|INFLARX N V COM (NLD)|3.48
20191216|N47279109|INXN|61971|INTERXION HOLDING N.V ORD SHS |80.12
20191216|N5749R100|MRUS|890|MERUS N V COM (NLD)|16.86
20191216|N6596X109|NXPI|19878|NXP SEMICONDUCTORS N V|123.88
20191216|N96617118|WMGI|347630|WRIGHT MED GROUP N V ORD SHS P|29.78
20191216|N97284108|YNDX|66|YANDEX N V CL A ORD SHS (NLD) |43.25
20191216|P5626F128|IFS|39|INTERCORP FINL SVCS INC COM|39.99
20191216|P73398102|NYMX|502|NYMOX PHARMACEUTICAL CORP COM |2.27
20191216|Q4867H223|IMRNW|186|IMMURON LTD WT EXP 05/12/22|1.58
20191216|Y1146L109|CTRM|1678|CASTOR MARITIME INC SHS (MHL) |2.22
20191216|Y1968P121|DAC|11052|DANAOS CORPORATION SHS NEW (MH|8.56
20191216|Y2187A143|EGLE|12500|EAGLE BULK SHIPPING INC SHS NE|4.22
20191216|Y2188B116|DLNGPRA|1300|DYNAGAS LNG PARTNERS LP PFD UN|23.26
20191216|Y2573F102|FLEX|1000|FLEX LTD SHS (SGP)|12.00
20191216|Y2685T131|GNK|740|GENCO SHIPPING & TRADING LTD S|9.71
20191216|Y2687W124|GLOPPRB|2253|GASLOG PARTNERS LP PERP PREF U|24.72
20191216|Y27183121|GSLPRB|177|GLOBAL SHIP LEASE INC NEW DEPO|25.40
20191216|Y46717107|KEN|528|KENON HLDGS LTD ORD SHS (SGP) |21.10
20191216|Y48125101|KNOP|10|KNOT OFFSHORE PARTNERS LP COM |19.35
20191216|Y62159143|NNA|24|NAVIOS MARITIME ACQUISITION CO|7.83
20191216|Y62197119|NM|747|NAVIOS MARITIME HOLDINGS INC C|4.78
20191216|Y73760301|SHIP|2019|SEANERGY MARITIME HOLDINGS COR|0.49
20191216|Y8162K204|SBLK|5312|STAR BULK CARRIERS CORP SH PAR|10.93
20191216|Y8564M113|TGPPRA|2324|TEEKAY LNG PARTNERS L P PERP P|26.70
20191216|Y8565J135|TOOPRB|344|TEEKAY OFFSHORE PARTNERS LP PR|21.90
20191216|000304105|AACAY|786|AAC TECHNOLOGIES HOLDINGS INC |8.33
20191216|000361105|AIR|89|A A R CORP|44.62
20191216|000375204|ABB|27239|ABB LTD ADS ( 1 REG SHS)|23.51
20191216|000380105|ABCZY|16961|ABCAM PLC UNSPON ADR (UK)|18.45
20191216|00080Q105|AAVMY|287|ABN AMRO BK N V AMSTERDAM BRH |17.85
20191216|000868109|ACNB|2500|ACNB CORP|36.25
20191216|00090Q103|ADT|409|ADT INC DEL|8.48
20191216|000957100|ABM|5960|ABM INDUSTRIES INC|37.09
20191216|00109C103|ASGLY|1522|AGC INC (JAPAN)|7.39
20191216|00110G309|SIZ|1|AGF INVTS TR AGFIQ US MKT NEUT|17.35
20191216|001201201|AGLXY|41|AGL ENERGY LTD (AUSTRALIA)|14.31
20191216|001228303|MITTPRB|734|AG MORTGAGE INVESTMENT TRUST, |25.28
20191216|00123Q500|AGNCN|62|AGNC INVT CORP DEP SHS REPSTG |26.32
20191216|00123Q609|AGNCM|712|AGNC INVT CORP CUM RED PFD SER|25.70
20191216|00162Q460|ACES|51|ALPS ETF TR CLEAN ENERGY ETF|32.56
20191216|00162Q478|DTEC|4299|ALPS ETF TR DISRUPTIVE TECHNOL|31.95
20191216|00162Q536|RFCI|118|ALPS ETF TR RIVERFRONT DYNAMIC|25.21
20191216|00162Q593|SBIO|6369|ALPS ETF TR MEDICAL BREAKTHROU|42.74
20191216|00162Q676|ENFR|7044|ALERIAN ENERGY INFRASTRUCTURE |19.85
20191216|00162Q718|IDOG|939|ALPS ETF TR INTL SECTOR DIVID |27.60
20191216|00162Q726|BFOR|491|ALPS ETF TR BARRONS 400 ETF|42.46
20191216|00162Q866|AMLP|292582|ALPS ETF TR ALERIAN MLP ETF|8.13
20191216|00163U106|AMAG|1844|AMAG PHARMACEUTICALS INC COM S|11.15
20191216|00165C104|AMC|25099|AMC ENTMT HLDGS INC CL A COM S|8.22
20191216|00175J107|POWW|113|AMMO INC|1.43
20191216|00180G106|HKIB|2987|AMTD INTL INC SPONSORED ADS|8.50
20191216|00183L102|ANGI|6475|HOMESERVICES INC. CLASS A COMM|8.33
20191216|002120202|LIFE|3800|ATYR PHARMA INC COM NEW|4.09
20191216|00214P106|IPTK|964|AS-IP TECH, INC. COMMON STOCK |0.02
20191216|00214Q104|ARKK|49|ARK ETF TR INNOVATION ETF (DE)|49.10
20191216|00214Q302|ARKG|5283|ARK GENOMIC REVOLUTION ETF (DE|34.54
20191216|00214Q401|ARKW|1478|ARK NEXT GENERATION INTERNET E|55.16
20191216|00214Q609|IZRL|1317|ARK ETF TR ISREAL INNOVATIVE T|22.63
20191216|00214Q708|ARKF|38|ARK ETF TR FINTECH INNOVATION |23.69
20191216|00215W100|ASX|8657|ASE TECHNOLOGY HLDG CO LTD SPO|5.59
20191216|00241Q309|AVOP|18664|AV1 GROUP INC COM|0.01
20191216|00246W103|AXTI|205|AXT INC|3.47
20191216|00258K104|ABAHF|33|ABACUS HEALTH PRODS INC COM SU|4.46
20191216|002824100|ABT|17|ABBOTT LABS;COM NPV|86.35
20191216|00287V303|ABCE|12586|ABCO ENERGY INC COM PAR $0.001|.
20191216|00287Y109|ABBV|3497|ABBVIE INC COM STK (DE)|87.84
20191216|003009107|FAX|19707|ABERDEEN ASIA-PACIFIC INCOME F|4.28
20191216|00301W105|AEF|244|ABERDEEN EMERGING MARKETS EQUI|7.44
20191216|003057106|ACP|156|ABERDEEN INCOME CR STRATEGIES |11.18
20191216|00326L100|AOD|531|ABERDEEN TOTAL DYNAMIC DIVID F|8.75
20191216|003262102|PALL|157|ABERDEEN STD PALLADIUM ETF TR |181.90
20191216|003263100|GLTR|7166|ABERDEEN STD PRECIOUS METALS B|74.19
20191216|003830106|AXAS|71655|ABRAXAS PETROLEUM CORP.|0.27
20191216|00386B109|ALSWF|2477|ABSOLUTE SOFTWARE CORP|6.44
20191216|00400R833|WBIN|163|ABSOLUTE SHS TR WBI BULLBEAR T|20.25
20191216|00400R841|WBIT|51|ABS SHS TRWBI BULLBEAR TREND S|21.03
20191216|00400R858|WBIY|1425|ABSOLUTE SHS TR WBI PWR FACTOR|26.15
20191216|00430H102|AXDX|739|ACCELERATE DIAGNOSTICS INC STK|16.44
20191216|00436Q106|ACEL|16799|ACCEL ENTMT INC COM CL A-1 (IL|11.92
20191216|00436Q114|ACELWS|111|ACCEL ENTMT INC WT EXP 11/20/2|2.65
20191216|004468203|ACHV|857899|ACHIEVE LIFE SCIENCE INC COM N|0.88
20191216|004563102|AVHNY|11|Ackermans & Van Haaren Sa Unsp|14.68
20191216|00484M106|ACOR|3403|ACORDA THERAPEUTICS INC|1.76
20191216|00507V109|ATVI|9340|ACTIVISION BLIZZARD INC COM ST|58.65
20191216|00508Y102|AYI|78|ACUITY BRANDS INC (HOLDING COM|130.80
20191216|00547W208|ADMP|1258|ADAMIS PHARMACEUTICALS CORP CO|0.51
20191216|00547Y105|DDNFF|11000|ADAMERA MINERALS CORP ORDINARY|0.02
20191216|006351308|AE|37|ADAMS RES & ENERGY NEW|38.55
20191216|00650F109|ADPT|6061|ADAPTIVE BIOTECHNOLOGIES CORP |30.20
20191216|00653Q102|AHCO|30945|ADAPTHEALTH CORP CL A|11.73
20191216|006739106|ADUS|246|ADDUS HOMECARE CORPORATION COM|91.52
20191216|006743306|AEY|30|ADDVANTAGE TECHNOLOGIES GR INC|2.73
20191216|006754204|AHEXY|29135|ADECCO GROUP AG AMERICAN DEPOS|31.42
20191216|00687A107|ADDYY|646|ADIDAS AG SPONSORED ADR (GERMA|155.07
20191216|00724F101|ADBE|288|ADOBE INC COM (DE)|317.94
20191216|00725J102|ADOCY|52|ADOCIA SPONSORED ADR (FRA)|12.38
20191216|00737L103|ATGE|982|ADTALEM GLOBAL ED INC COM (DE)|34.74
20191216|00739L101|ADRO|928|ADURO BIOTECH, INC COM STK|1.12
20191216|00753G103|AVIFY|4295|ADVANCED INFO SVC PUBLC SP/ADR|6.84
20191216|00762V109|AEGXF|100|AECON GROUP INC.|13.18
20191216|007624307|ADXS|5773|ADVAXIS INC COM PAR $0.001 (DE|0.65
20191216|00768Y560|CWS|936|ADVISORSHARES TR ADVISORSHARES|37.37
20191216|00768Y727|MINC|300|ADVISORSHARES TR NEWFLEET MULT|48.52
20191216|00768Y834|FWDB|129|ADVISORSHARES FOLIOBEYOND SMAR|26.10
20191216|00770C101|ADES|377|ADVANCED EMISSIONS SOLUTIONS I|10.49
20191216|00771V108|AERI|39777|AERIE PHARMACEUTICALS INC COM |22.50
20191216|00775V104|AEFC|174|AEGON FDG CO LLC SUB NTS RETAI|25.39
20191216|00782P108|AVLIF|10855|ADVANTAGE LITHIUM CORP. ORDINA|0.13
20191216|00791E102|ADVZF|1500|ADVENTUS MNG CORP (CANADA)|0.69
20191216|007924301|AEHCL|860|AEGON N.V. PERP.CAP SECS|24.99
20191216|007924509|AEB|603|AEGON NV PERP CAP SECS FLTG RA|24.36
20191216|007975402|AEZS|1766|AETERNA ZENTARIS INC COM STK (|0.80
20191216|00809M104|AIH|4084|AESTHETIC MED INTL HLDGS GROUP|6.47
20191216|00810B105|ARPO|70000|AERPIO PHARMACEUTICALS INC COM|0.57
20191216|008252850|MGR|2117|AFFILIATED MANAGERS GROUP INC |26.54
20191216|00829A601|AGGFF|916|AFRICAN GOLD GROUP INC COM NEW|0.27
20191216|00844W208|AGESY|123|AGEAS SPONSORED ADR (BELGIUM) |60.11
20191216|00846U101|A|36048|AGILENT TECHNOLOGIES, INC|83.71
20191216|00847X104|AGIO|189|AGIOS PHARMACEUTICALS INC COM |46.70
20191216|008474108|AEM|598|AGNICO EAGLE MINES LTD|61.14
20191216|00848H108|AGE|8178|AGEX THERAPEUTICS INC COM (DE)|1.45
20191216|00848K101|UAVS|400|AGEAGLE AERIAL SYS INC NEW COM|0.44
20191216|008492100|ADC|215|AGREE REALTY CORP|68.41
20191216|00850M102|ACGBY|397|AGRICULTURAL BANK OF CHINA UNS|10.42
20191216|00856G117|AGFSW|67|AGROFRESH SOLUTIONS INC WTS EX|.
20191216|008712200|ADERY|49|AIDA ENGINEERING LTD ADR|95.35
20191216|00912N205|AIRI|91|AIR INDUSTRIES GROUP COM STK (|1.81
20191216|00919P203|AIRTP|671|AIR T FDG ALPHA INCOME TR PFD |2.46
20191216|00927Q102|ABPR|46|AIRBORNE SEC & PROTECTIVE SVCS|.
20191216|00972L107|AKCA|9181|AKCEA THERAPEUTICS INC COM|19.30
20191216|00973W102|KERN|7548|AKERNA CORP COM|11.68
20191216|010199503|AKZOY|2364|AKZO NOBEL N V SPON ADR NEW (N|33.67
20191216|011532108|AGI|48379|ALAMOS GOLD INC NEW COM CL A (|5.40
20191216|011659109|ALK|65|ALASKA AIR GROUP INC|67.41
20191216|012653101|ALB|26517|ALBEMARLE CORP|66.63
20191216|01345P106|ALBO|4759|ALBIREO PHARMA INC COM|20.24
20191216|014442107|ALEC|210|ALECTOR INC COM (DE)|20.21
20191216|015271109|ARE|1998|ALEXANDRIA REAL EST EQ INC|156.47
20191216|01535P106|AXU|9020|Alexco Resource Corp Common Sh|1.98
20191216|015393101|ALFVY|113|Alfa-Laval Ab Unsponsored ADR |24.86
20191216|01559R103|BTHCF|6475|ALGERNON PHARMACEUTICALS INC|0.04
20191216|015857105|AQN|10|ALGONQUIN POWER ORDINARY SHARE|14.07
20191216|01609W102|BABA|133212|ALIBABA GROUP HLDG LTD SPONSOR|204.91
20191216|01627X108|ALO|15521|ALIO GOLD INC COM (CANADA)|0.71
20191216|01671P100|ALLK|17152|ALLAKOS INC COM (DE)|123.19
20191216|01750B105|AUXXF|23379|ALLEGIANT GOLD LTD (CANADA)|0.16
20191216|018119107|ALNA|11674|ALLENA PHARMACEUTICALS COM|2.32
20191216|01877R108|ARLP|1882|ALLIANCE RESOURCES PART L.P.|9.98
20191216|018802108|LNT|77292|ALLIANT ENERGY CORPORATION|52.93
20191216|018805101|AZSEY|254|ALLIANZ SE SPONSORED ADR REPST|24.39
20191216|018825109|NCZ|22|ALLIANZGI CONV & INC FND II CO|5.02
20191216|018829101|NIE|55|ALLIANZGI EQUITY & CONV INCOME|22.64
20191216|01883M101|AIO|2421|ALLIANZGI ARTIFICIAL INTELLIGE|19.98
20191216|01951W205|ADSV|25463|ALLIED SECURITY INNOVATIONS, I|.
20191216|020002127|ALLPRG|408|ALLSTATE CORP DS REPSTG 1/1000|27.22
20191216|020002812|ALLPRI|2620|ALLSTATE CORP DEP SHS REPSTG 1|25.22
20191216|020283305|AAU|3000|ALMADEN MINERALS LTD COM CLASS|0.52
20191216|02072L201|IVAL|494|ALPHA ARCHITECT INTL QUANTITAT|30.02
20191216|02072L607|FRDM|471|ALPHA ARCHITECT ETF TR FREEDOM|27.05
20191216|02072L706|WIZ|953|ALPHA ARCH ETF TR MERLYN AI BU|26.51
20191216|02075W105|ALLIF|4161|ALPHA LITHIUM CORP (CANADA)|0.26
20191216|02079K305|GOOGL|31512|ALPHABET INC CAP STK CL A|1346.87
20191216|02083X103|PINE|116|ALPINE INCOME PPTY TR INC|18.85
20191216|021090204|APELY|154|ALPS ALPINE CO., LTD. AMERICAN|47.62
20191216|021244207|ALSMY|1106|Alstom Unsponsored ADR (France|4.59
20191216|02133L109|AMRQQ|99|ALTA MESA RES INC CL A (DE)|0.02
20191216|02146M201|ALYI|22756965|Alternet Systems, Inc. New Com|.
20191216|02156K103|ATUS|58|ALTICE USA INC CLASS A (DE)|26.58
20191216|02209S103|MO|12855|ALTRIA GROUP,INC.|50.16
20191216|02255Q100|ALVOF|679|ALVOPETRO ENERGY LTD COMMON SH|0.49
20191216|02263T104|AMADY|39|AMADEUS IT GROUP SA ADS UNSPON|81.04
20191216|02300U205|AMBS|1324|AMARANTUS BIOSCIENCE HOLDINGS,|0.02
20191216|02301T108|AGCBF|23508|AMARILLO GOLD CORPORATION|0.16
20191216|023111206|AMRN|1496|AMARIN CORP PLC SPONSORED ADR |24.12
20191216|023139884|AMBC|13|AMBAC FINL GROUP INC NEW COM S|20.98
20191216|02319V103|ABEV|464|AMBEV S A SPONSORED ADR (BRA) |4.58
20191216|02356P100|AMMX|1235|AMERAMEX INTERNATIONAL INC|0.01
20191216|023576200|AMTBB|545|AMERANT BANCORP INC CL B|16.50
20191216|023608102|AEE|71997|AMEREN CORP|75.02
20191216|02361E108|AMRC|11287|AMERESCO, INC. CL A COM STK|16.39
20191216|02364W105|AMX|12798|AMERICA MOVIL, S.A.B. DE C.V. |15.74
20191216|024733206|ABVC|360|AMERICAN BRIVISION HLDG CORP C|5.85
20191216|025072109|KORP|9600|AMERICAN CENTY ETF TR DIVERSIF|51.32
20191216|025072208|VALQ|33204|AMERICAN CENTY ETF TR STOXX US|42.69
20191216|025072307|QGRO|2344|AMERICAN CENTY ETF TR STOXX US|44.35
20191216|025072406|QINT|780|AMERICAN CENTY ETF TR QUALITY |41.60
20191216|025072505|TAXF|7552|AMERICAN CENTY ETF TR DIVERSIF|52.99
20191216|025072604|AVEM|11137|AMERICAN CENTY ETF TR AVANTIS |53.81
