SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20200304|33737J224|FKU|3607|FIRST TRUST UNITED KINGDOM ALP|34.72
20200304|33737J232|FSZ|775|FIRST TRUST SWITZERLAND ALPHAD|50.43
20200304|33737J307|FEMS|373168|FIRST TRUST EMERGING MARKETS S|35.01
20200304|33737J406|FDTS|11699|FIRST TR DEVELOPED MKTS EX-US |33.03
20200304|33737J505|FEUZ|1423|FIRST TR EUROZONE ALPHADEX ETF|37.21
20200304|33737K205|NXTG|4069|FIRST TR EXCHANGE TRADED FD II|52.40
20200304|33737M102|FNY|20110|FIRST TRUST MID CAP GROWTH ALP|45.18
20200304|33737M201|FNK|991|FIRST TRUST MID CAP VALUE ALPH|30.01
20200304|33737M409|FYT|166|FIRST TRUST SMALL CAP|30.73
20200304|33738D408|HYLS|4622|FIRST TR TACTICAL HIGH YIELD L|47.60
20200304|33738D606|LGOV|636|FIRST TR ETF IV LONG DURATION |29.41
20200304|33738E109|FSD|3124|FIRST TRUST HIGH INCOME LONG/S|14.86
20200304|33738R308|FTHI|859|FIRST TRUST EXCHANGE TRADED FD|20.81
20200304|33738R506|RDVY|171550|FIRST TRUST RISING DIVIDEND AC|31.49
20200304|33738R605|FV|1036|FIRST TRUST DORSEY WRIGHT FOCU|29.84
20200304|33738R688|FID|2041|FIRST TR EXCHANGE-TRDED FD VI |16.62
20200304|33738R712|DALI|2758|FIRST TR ETF VI DORSEYWRIGHT D|19.88
20200304|33738R720|ROBT|101|FIRST TR EXCHANGE-TRADED FD VI|32.24
20200304|33738R738|RNDV|200|FIRST TR VI US EQUITY DIVID SE|21.55
20200304|33738R746|RNSC|244|FIRST TR VI SMALL CAP US EQUIT|19.27
20200304|33738R753|RNMC|687|FIRST TR VI MID CAP US EQUITY |20.74
20200304|33738R761|RNLC|2|FIRST TR VI LARGE CAP US EQUIT|22.75
20200304|33738R779|RNEM|171|FIRST TR VI EMERGING MKTS EQUI|47.40
20200304|33738R795|FTXR|605|FIRST TR ETF VI NASDAQ TRANSN |20.49
20200304|33738R852|FTXG|1241|FIRST TR ETF VI NASDAQ FOOD & |19.91
20200304|33738R878|FVC|2819|FIRST TR EXCHE-TRD FD VI DORSE|26.18
20200304|33738R886|IFV|1|FIRST TRUST DORSEY WRIGHT INTE|18.76
20200304|33739E108|FPE|648|FIRST TR PFD SECS & INCOME ETF|19.81
20200304|33739G103|FMF|148|FIRST TRUST MANAGED FUTURES ST|42.22
20200304|33739H101|FTGC|2871|FIRST TRUST GLOBAL TACTICAL CO|17.15
20200304|33739M100|FPL|863|FIRST TR NEW OPPORTUNITIES MLP|7.96
20200304|33739P103|FTLS|51|FIRST TR LONG/SHORT EQUITY ETF|41.08
20200304|33739P202|FEMB|576|FIRST TR ETF EMERGING MARKETS |37.60
20200304|33739P301|FMHI|6084|FIRST TR ETF III MUNICIPAL HIG|54.87
20200304|33739P830|FSMB|40348|FIRST TR ET FD III SHORT DURAT|20.72
20200304|33739P871|HDMV|4873|FIRST TR ETF III HORIZON MANAG|31.17
20200304|33739P889|HUSV|629|FIRST TR ETF III HORIZON MANAG|26.33
20200304|33739Q200|LMBS|12988|FIRST TR ETF FD IV FIRST TR LO|52.64
20200304|33739Q408|FTSM|8232|FIRST TR ENHANCED TRADED FD IV|60.18
20200304|33739Q507|FCVT|4507|FIRST TR EXCHANGE TRADED FD IV|32.82
20200304|33740F508|MCEF|2289|FIRST TR ETF VIII MUNICIPAL CE|20.13
20200304|33740F763|FFEB|114950|FT TR ETF VIII FT CBOE VEST US|28.62
20200304|33740F771|DFEB|1239|FT TR ETF VIII FT CBOE VEST US|29.49
20200304|33740F797|AFSM|99|FIRST TR EXCHANGE-TRADED FD VI|18.06
20200304|33740F805|FIXD|25237|FIRST TR ETF VIII TCW OPPORTUN|53.91
20200304|33740F813|AFMC|45|FIRST TR EXCHANGE-TRADED FD VI|18.33
20200304|33740F821|AFLG|6|FIRST TR EXCHANGE-TRADED FD VI|18.92
20200304|33740F839|DNOV|34897|FIRST TR ETF VIII FT CBOE VEST|30.37
20200304|33740F847|FNOV|34095|FIRST TR ETF VIII FT CBOE VEST|29.94
20200304|33740F854|DAUG|812|FIRST TR ETF VIII CBOE VEST US|29.94
20200304|33740F862|FAUG|10765|FIRST TR ETF VIII CBOE VEST US|29.74
20200304|33740F870|LDSF|5699|FIRST TR ETF VIII LOW DURATION|20.67
20200304|33740F888|UCON|71835|FIRST TR ETF VIII TCW UNCONSTR|26.10
20200304|33740J203|MARB|1100|FIRST TR EXCHANGE-TRADED FD II|19.98
20200304|33740Y101|FAAR|642|FIRST TRUST VII ALTERNATIVE AB|25.20
20200304|33741L108|DVOL|3689|FIRST TR ETF VI DORSEY WRIGHT |22.02
20200304|33741L207|DVLU|700|FIRST TR ETF VI DORSEY WRIGHT |17.35
20200304|33741X102|SDVY|47946|FIRST TR ETF VI SMID CAP RISIN|18.72
20200304|33741X201|LEGR|475|FIRST TR ETF INDXX INNOVATION |29.92
20200304|33745F107|FVANF|26149|FIRST VANADIUM CORP (CANADA)|0.21
20200304|33767E202|FSV|993|FIRSTSERVICE CORP NEW COM (CAN|100.04
20200304|337738108|FISV|63618|FISERV INC|109.37
20200304|337930705|FBC|327|FLAGSTAR BANCORP INC|32.94
20200304|337932107|FE|13|FIRSTENERGY CORP|45.92
20200304|338124209|FISOF|5934|FISSION 3|0.03
20200304|33848E106|PFO|711|FLAHERTY & CRUMRINE PFD AND IN|12.13
20200304|33852L103|FZRO|80384|FLASHZERO CORP COM STK (WY)|.
20200304|339041105|FLT|2706|FLEETCOR TECHNOLOGIES INC COM |266.41
20200304|33938J106|FLXN|2243|FLEXION THERAPEUTICS INC COM S|15.26
20200304|33938W206|FLXT|31830|FLEXPOINT SENSOR SYSTEMS INC N|0.13
20200304|33939J303|FPAY|5000|FLEXSHOPPER INC COM NEW|2.32
20200304|33939L407|GUNR|1058|FLEXSHARES TR MORNINGSTAR GLOB|28.54
20200304|33939L639|QLVE|7412|FLEXSHARES EMERGING MKTS QUALI|23.89
20200304|33939L647|QLVD|1008|FLEXSHARES DEV MKTS EX-US QTY |24.65
20200304|33939L654|QLV|2070|FLEXSHARES US QUALITY LOW VOLA|40.30
20200304|33939L662|HYGV|163|FLEXSHARES TR HIGH YIELD VALUE|47.48
20200304|33939L670|BNDC|27374|FLEXSHARES TR CORE SELECT BD F|26.53
20200304|33939L688|ESGG|304|FLEXSHARES TR STOXX GLOBAL ESG|100.03
20200304|33939L787|GQRE|6|FLEXSHARES TR GLOBAL QUALITY R|61.97
20200304|33939L829|IQDY|3600|FLEXSHARES INTERNATIONAL QUALI|23.69
20200304|33939L845|QDEF|20772|FLEXSHARES QUALITY DIV DEFENSI|43.56
20200304|33939L860|QDF|598|FLEXSHARES QUALITY DIVIDEND IN|43.25
20200304|343412102|FLR|29|FLUOR CORPORATION (NEW)|9.67
20200304|34348Q102|FLOOF|17319|FLOWER ONE HLDGS INC COM (CAN)|0.39
20200304|343498101|FLO|8216|FLOWER FOODS INC|22.88
20200304|34354X108|FLWPF|58513|FLOWR CORP NEW (CANADA)|0.47
20200304|34380C102|FLNT|147244|FLUENT INC COM STK (DE)|2.18
20200304|344437405|FONR|35|FONARD CORPORATION COM|19.40
20200304|344849104|FL|142554|FOOT LOCKER INC;COM USD0.01|31.73
20200304|346232101|FOR|480|FORESTAR GROUP INC COM|18.63
20200304|349553107|FTS|99|FORTIS INC (F)|42.31
20200304|34959A206|FSUGY|5639|FORTESCUE METAL GROUP LTD AMER|12.33
20200304|34960P101|FTAI|3688|FORTRESS TRANSN & INFRASTRUCTU|18.50
20200304|34960P200|FTAIPRA|1207|FORTRESS TRANSN &|25.20
20200304|34960P309|FTAIPRB|2398|FORTRESS TRANSN & INFRASTRUC I|25.39
20200304|34960Q208|FBIOP|503|FORTRESS BIOTECH INC CUM RED P|20.13
20200304|34961A103|FTMR|111|FORTEM RES INC|0.84
20200304|34964C106|FBHS|1826|FORTUNE BRANDS HOME & SEC INC |62.82
20200304|34983P104|FTSV|515954|FORTY SEVEN INC COM|94.24
20200304|34988V106|FOSL|7938|FOSSIL GROUP INC COM STK (DE) |4.51
20200304|349915108|FSM|123416|FORTUNA SILVER MINES, INC.|3.26
20200304|35086B207|FFNTF|238076|4FRONT VENTURES CORP COM SUB V|0.33
20200304|35086T109|FCPT|334|FOUR CORNERS PPTY TR INC COM S|29.69
20200304|35101A101|FEDU|142|FOUR SEASONS ED CAYMAN INC|1.55
20200304|35137L105|FOXA|942|FOX CORP CL A (DE)|30.99
20200304|35137L204|FOX|200|FOX CORP CL B (DE)|30.71
20200304|35138V102|FOXF|320|FOX FACTORY HOLDING CORP COM|60.69
20200304|351793203|FRAN|166|FRANCESCAS HLDGS CORP COM NEW |6.15
20200304|351858105|FNV|23674|FRANCO NEV CORP COMMON (CANADA|114.55
20200304|353506108|FTSD|56275|FRANKLIN ETF TR LIBERTY SHORT |95.20
20200304|353514102|FELE|7530|FRANKLIN ELECTRIC CO|51.40
20200304|354613101|BEN|39005|FRANKLIN RESOURCES|23.39
20200304|35471R106|FSP|1910|FRANKLIN STREET PROPERTIES COR|7.39
20200304|35473P207|FLQE|3233|FRANKLIN TEMPLETON LIBERTYQ EM|26.55
20200304|35473P306|FLQD|109|FRANKLIN TEMPLETON LIBERTYQ GL|28.00
20200304|35473P504|FLLV|7545|FRANKLIN TEMPLETON ETF TR LIBE|36.23
20200304|35473P553|FLCB|342|FRANKLIN TEMPLETON ETF TR LIBE|25.87
20200304|35473P595|FLBL|425|FRANKLIN TEMPLETON ETF TR LIBE|24.59
20200304|35473P629|FLHY|4986|FRANKLIN TEMPLETON ETF TR LIBE|25.71
20200304|35473P652|FLEE|667|FRANKLIN TEMPLETON ETF TR|22.80
20200304|35473P660|FLAX|50|FRANKLIN TEMPLETON ETF TR FRAN|21.23
20200304|35473P678|FLGB|15559|FRANKLIN TEMPLETON ETF TR|21.75
20200304|35473P686|FLTW|88|FRANKLIN TEMPLETON ETF TR|27.32
20200304|35473P694|FLSW|1192|FRANKLIN TEMPLETON ETF TR|26.67
20200304|35473P728|FLRU|5509|FRANKLIN TEMPLETON ETF TR|24.90
20200304|35473P744|FLJP|437|FRANKLIN TEMPLETON ETF TR|23.32
20200304|35473P751|FLIY|186|FRANKLIN TEMPLETON ETF TR|22.55
20200304|35473P785|FLGR|54|FRANKLIN TEMPLETON ETF TR|20.42
20200304|35473P801|FLQL|59183|FRANKLIN TEMPLETON ETF TR LIBE|32.43
20200304|35473P819|FLCH|620|FRANKLIN TEMPLETON ETF TR|24.21
20200304|35473P827|FLCA|828|FRANKLIN TEMPLETON ETF TR|24.88
20200304|35473P843|FLAU|3488|FRANKLIN TEMPLETON ETF TR|23.25
20200304|35473P850|FLMB|30|FRANKLIN TEMPLETON ETF TR LIBE|26.98
20200304|35473P868|FLMI|892|FRANKLIN TEMPLETON ETF TR LIBE|26.06
20200304|35473P884|FLQM|2380|FRANKLIN TEMPLETON ETF TR LIBE|30.46
20200304|355145103|FT|2385|FRANKLIN UNIVERSAL TRUST SH BE|7.43
20200304|356390104|FRHC|54|FREEDOM HLDG CORP NEV COM|15.94
20200304|356500108|FRHLF|493|FREEHOLD ROYALTY LTD ORDINARY |4.48
20200304|35671D857|FCX|30968|FREEPORT-MCMORAN INC COM STK C|10.07
20200304|358029106|FMS|600|FRESENIUS MED CARE AG & CO. KG|38.81
20200304|35803L108|FREQ|310|FREQUENCY THERAPEUTICS INC|20.33
20200304|358039105|FRPT|959|FRESHPET, INC COMMON STOCK|72.16
20200304|35804E103|FRHV|1370638|FRESH HARVEST PRODUCTS, INC CO|.
20200304|35804M105|FSNUY|4309|FRESENIUS SE & CO KGAA|11.78
20200304|358452209|FDBL|513|FRIENDABLE INC COM NEW|0.20
20200304|35904G107|RESI|562|FRONT YD RESIDENTIAL CORP COM |12.62
20200304|35905A109|FTDR|3270|FRONTDOOR INC COM|44.78
20200304|35905B107|FECCF|176800|FRONTERA ENERGY CORP (CANADA) |5.44
20200304|35906A306|FTR|851155|FRONTIER COMMUNICATIONS CORP C|0.53
20200304|35952H601|FCEL|1389272|FUELCELL ENERGY INC COM PAR $ |1.95
20200304|35954B206|HUGE|909|FSD PHARMA INC CL B SUB VTG SH|4.45
20200304|361008105|FNKO|10582|FUNKO INC CL A|7.39
20200304|36116Y100|FFRMF|36485|FUTURE FRAM TECHNOLO (CANADA) |0.02
20200304|36120Q101|FVCB|60|FVCBANKCORP INC|15.12
20200304|361570401|GDLPRC|390|GDL FD|51.59
20200304|361592108|GEAGY|3733|GEA Group Ag Sponsored ADR (Ge|26.19
20200304|36164V305|GLIBA|387|GCI LIBERTY INC CL A (DE)|70.64
20200304|36164V503|GLIBP|16|GCI LIBERTY INC CUMLV PFD SER |27.75
20200304|36165L108|GDS|6314|GDS HLDGS LTD SPONSORED ADR (C|59.64
20200304|361860208|ALLYPRA|8233|GMAC CAP TR I GTD TR PFD SECS |25.67
20200304|36191G107|GNC|23869|GNC HLDGS INC|1.66
20200304|361970106|GBRRF|1000|GABRIEL RESOURCES LTD|0.42
20200304|3621ME105|GNNDY|9|GN STORE NORD A/S ADR (DENMARK|171.73
20200304|362273302|FRLG|1572|GS FIN CORP FI ENHANCED LRG CA|134.20
20200304|362393100|GTT|38|GTT COMMUNICATIONS INC COM STK|13.80
20200304|362397101|GAB|205811|GABELLI EQUITY TRUST INC|5.90
20200304|362397176|GABPRG|615|GABELLI EQUITY TR INC|25.33
20200304|362397846|GABPRK|544|GABELLI EQUITY TR INCPFD SER K|25.63
20200304|36240B109|GCV|512|GABELLI CONV AND INCOME SECS F|5.43
20200304|362409104|GTYH|425|GTY TECHNOLOGY HLDGS INC COM (|5.15
20200304|36242H203|GDVPRA|110|GABELLI DIVIDEND & INCOME TRUS|26.07
20200304|36242H708|GDVPRG|3200|GABELLI DIVID & INCOME TR PFD |25.87
20200304|36242L105|GLU|1214|GABELLI GLOBAL UTILITY & INCOM|18.09
20200304|36246K202|GRXPRA|441|GABELLI HEALTHCARE & WELLNESS |25.87
20200304|36251A206|GXGXU|400|GX ACQUISITION CORPUNIT 1 CL A|10.42
20200304|36257K109|GRNF|6115|GRN HLDG CORP|0.59
20200304|36257Y109|GSX|626|GSX TECHEDU INC SPONSORED ADS |43.09
20200304|36258E102|GRSLF|56572|GR SILVER MNG LTD COM (CANADA)|0.16
20200304|36315X101|GLPG|2562|GALAPAGOS NV SPONSORED ADR (BE|215.22
20200304|36316B108|GGGOF|20900|GALANE GOLD LTD COMMON SHARES |0.07
20200304|36318L203|GXYYY|44|GALAXY ENTMT GROUP LTD UNSPONS|34.20
20200304|36320A104|GAXY|51907|GALAXY NEXT GENERATION INC|0.02
20200304|363225202|GALT|33928|GALECTIN THERAPEUTICS INC. COM|2.21
20200304|363576109|AJG|163|GALLAGHER ARTHUR J.& CO|100.69
20200304|364097105|GLPEY|529|Galp Energia, SA, Lisboa Unspo|7.15
20200304|36465A109|GGN|12111|GAMCO GLOBAL GOLD NAT RES & IN|3.85
20200304|36465E101|GNT|10608|GAMCO NAT RES GOLD & INCOME TR|5.50
20200304|36467W109|GME|438344|GAMESTOP CORP (HLDG CO) CL A|3.63
20200304|364760108|GPS|3442|GAP INC (THE)|13.82
20200304|366044105|GGIFF|7225|GARIBALDI RESOURCES CORP ORD S|0.56
20200304|368287207|OGZPY|685407|PJSC GAZPROM AMERICAN DEPOSITA|5.92
20200304|36840V109|GBERY|9035|GEBERIT AG JONA UNSPONSORED AD|51.87
20200304|368537106|GLTC|1285|GELTECH SOLUTIONS, INC. COMMON|0.10
20200304|368705109|GEGYY|1|GENEL ENERGY PLC UNSPONSORED A|2.20
20200304|368736104|GNRC|3565|GENERAC HOLDINGS INC DE|111.24
20200304|368802401|GAMPRB|164|GENERAL AMERICAN INVEST CO INC|27.70
20200304|369550108|GD|2|GENERAL DYNAMICS CORP|161.05
20200304|369604103|GE|28916|GEN ELEC CO|10.88
20200304|370334104|GIS|8961|GENERAL MILLS INC|51.65
20200304|37045V100|GM|40496|GENERAL MOTORS COMPANY COM STK|30.52
20200304|371485301|GNBT|49075|GENEREX BIOTECHNOLOG|0.88
20200304|37149E103|GENH|104|GENERATION HEMP INC|0.49
20200304|37185R307|GENE|1000|GENETIC TECHS LTD SPONSORED AD|2.91
20200304|371901109|GNTX|341|GENTEX CORP|26.62
20200304|371927104|GEL|60357|GENESIS ENERGY L.P.|10.42
20200304|372279109|GNFT|100|GENFIT S A ADS (FRA)|16.61
20200304|372284208|GNE|6|GENIE ENERGY LTD CL B|7.21
20200304|372303206|GMAB|2423|GENMAB A/S ADS (SPONSORED) (DN|23.21
20200304|372427401|GNCA|39585|GENOCEA BIOSCIENCES INC COM NE|1.82
20200304|372446104|GNPX|16807|GENPREX INC COM STK (DE)|4.43
20200304|372452300|GEBHY|131|GENTING BERHAD SPONS ADR|6.08
20200304|37247D106|GNW|200|GENWORTH FINANCIAL INC CL A|4.80
20200304|373678408|GOVX|10814|GEOVAX LABS INC COM PAR $0.001|0.44
20200304|373693100|GXSBY|1102|Geox Spa Unsponsored ADR (Ital|1.28
20200304|373737105|GGB|89383|GERDAU S.A. ADS (REPTG 1 PREF |3.84
20200304|37427X104|GNGBY|110|GETINGE AB UNSPONSORED ADR (SW|17.89
20200304|37441W108|GFSZY|48294|G4S Plc Unsponsored ADR (UK)|9.94
20200304|375036118|GIXWS|726|GIGCAPITAL2 INC WT PUR COM EXP|0.40
20200304|375558103|GILD|10915|GILEAD SCIENCES INC|74.21
20200304|37636P108|GVDNY|460|Givaudan SA Unsponsored ADR (S|65.34
20200304|37637Q105|GBCI|7|GLACIER BANCORP INC|38.51
20200304|376546107|GAIN|38136|GLADSTONE INVESTMENT CORP|12.02
20200304|376546503|GAINM|1584|GLADSTONE INVT CORP TERM PFD S|25.39
20200304|377322102|GKOS|3570|GLAUKOS CORP COM STK (DE)|42.77
20200304|37827X100|GLNCY|250|GLENCORE PLC UNSPONSORED ADR (|4.80
20200304|378986103|GCEI|129508|GLOBAL CLEAN ENERGY INC COM ST|0.12
20200304|379341100|GFTX|1748948|GLOBAL FIBER TECHNOLOGIES INC |.
20200304|37950E127|SRET|18454|GLOBAL X FDS SUPERDIVIDEND REI|14.19
20200304|37950E192|PGAL|396|GLOBAL X MSCI PORTUGAL ETF|10.41
20200304|37950E200|GXG|1387|GLOBAL X MSCI COLOMBIA|8.51
20200304|37950E226|MLPX|283|GLOBAL X MLP & ENERGY INFRASTR|10.35
20200304|37950E291|DIV|2400|GLOBAL X SUPERDIVIDEND US ETF |20.62
20200304|37950E366|GREK|3016|GLOBAL X MSCI GREECE ETF|7.60
20200304|37950E408|CHIQ|1293|GLOBAL X MSCI CHINA CONSUMER D|18.28
20200304|37950E473|MLPA|11170|GLOBAL X MLP ETF|6.10
20200304|37950E499|SOIL|33|GLOBAL X FERTILIZERS/POTASH ET|7.60
20200304|37950E606|CHIX|513|GLOBAL X|15.03
20200304|37954Y384|BUG|3556|GLOBAL X FDS CYBERSECURITY ETF|15.87
20200304|37954Y392|HERO|934|GLOBAL X FDS VIDEO GAMES & ESP|16.87
20200304|37954Y418|GXTG|33|GLOBAL X FDS THEMATIC GROWTH E|26.39
20200304|37954Y426|POTX|7210|GLOBAL X FDS GLOBAL X CANNABIS|11.13
20200304|37954Y434|GNOM|742|GLOBAL X FDS GENOMICS & BIOTEC|14.50
20200304|37954Y459|RYLD|793|GLOBAL X FDS RUSSELL 2000 COVE|22.84
20200304|37954Y467|EBIZ|2884|GLOBAL X FDS E-COMM ETF (DE)|17.47
20200304|37954Y475|HSPX|201551|GLOBAL X FDS S&P 500 COVERED C|46.85
20200304|37954Y517|CHIU|5|GLOBAL X FDS MSCI CHINA UTILS |14.13
20200304|37954Y533|CHIK|8237|GLOBAL X FDS MSCI CHINA INFORM|22.31
20200304|37954Y574|AUSF|935|GLOBAL X FDS ADAPTIVE U S FACT|23.56
20200304|37954Y582|TFIV|90426|GLOBAL X FDS TARGETINCOME 5% E|23.92
20200304|37954Y590|TFLT|98135|GLOBAL X FDS TARGETINCOME PLUS|24.46
20200304|37954Y616|QDIV|253|GLOBAL X FUNDS S&P 500 QUALITY|23.17
20200304|37954Y624|DRIV|423|GLOBAL X FDS GLOBAL X AUTONOMO|13.87
20200304|37954Y657|PFFD|15178|GLOBAL X FDS U S PFD ETF (DE) |24.53
20200304|37954Y665|NGE|9832|GLOBAL X FDS GLOBAL X MSCI NIG|11.82
20200304|37954Y707|YLCO|7028|GLBL X FUNDS GLBL X YLDCO & RE|14.97
20200304|37954Y731|KRMA|287|GLOBAL X FDS GLOBAL X CONSCIOU|21.93
20200304|37954Y764|MILN|1460|GLOBAL X FDS MILLENNIALS THEMA|24.50
20200304|37954Y772|LNGR|74|GLOBAL X FDS LONGEVITY THEMATI|22.49
20200304|37954Y780|SNSR|1856|GLOBAL X FDS INTERNET OF THING|21.90
20200304|37954Y798|BFIT|85265|GLOBAL X FDS HEALTH & WELLNESS|18.56
20200304|37954Y814|FINX|1906|GLOBAL X FDS FINTECH ETF (DE) |30.56
20200304|37954Y830|COPX|547|GLOBAL X COPPER MINERS ETF|15.73
20200304|37954Y889|CATH|8305|GLOBAL X FDS GLOBAL X S&P 500 |37.03
20200304|379577208|GMED|2678|GLOBUS MED INC CL A NEW|45.56
20200304|37959M203|BLKCF|300|GLOBAL GAMING TECHNOLOGIES|.
20200304|37959X100|GBDV|106|GLOBAL BETA ETF TR GLOBAL BETA|17.27
20200304|380237107|GDDY|859|GODADDY INC CL A|67.50
20200304|380355107|EHMEF|18|GOEASY LTD|49.48
20200304|38045R206|GOL|15715|GOL LINHAS AEREAS INTELIGENTES|11.17
20200304|38045Y102|GLGDF|42618|GOGOLD RES INC ORD SHS (CDA)|0.51
20200304|38046C109|GOGO|9543|GOGO INC COM STK (DE)|3.23
20200304|38068T105|GORO|25|GOLD RESOURCE CORPORATION COM |4.66
20200304|380738104|GSV|10283|GOLD STD VENTURES CORP COM STK|0.68
20200304|380895805|GDMRF|107|GOLDEN DAWN MINERALS INC|0.09
20200304|38119T807|GSS|5029|GOLDEN STAR RESOURCES LTD CDA |2.77
20200304|381370105|GV|78|GOLDFIELD CORPORATION|3.28
20200304|381428200|GORAF|372|GOLDREA RES CORP COM NEW (CANA|0.04
20200304|381430107|GSIE|32309|GOLDMAN SACHS ETF TR ACTIVEBET|27.31
20200304|381430206|GEM|4196|GOLDMAN SACHS ETF TR ACTVEBETA|31.27
20200304|381430230|GSST|25943|GOLDMAN SACHS ETF TR ACCESS UL|50.76
20200304|381430255|GBUY|40027|GOLDMAN SACHS ETF TR MOTIF NEW|55.16
20200304|381430271|GMAN|55197|GOLDMAN SACHS ETF TR MOTIF MAN|54.10
20200304|381430297|GDNA|32347|GOLDMAN SACHS ETF TR MOTIF HUM|54.21
20200304|381430321|GFIN|56556|GOLDMAN SACHS ETF TR MOTIF DAT|57.89
20200304|381430347|GDAT|38179|GOLDMAN SACHS ETF TR MOTIF DAT|55.44
20200304|381430362|GTIP|9|GOLDMAN SACHS ETF TR ACCESS IN|54.59
20200304|381430396|JUST|47176|GOLDMAN SACHS ETF TR JUST US L|43.26
20200304|381430438|GSEW|2508|GOLDMAN SACHS TR EQL WEIGHT US|46.79
20200304|381430479|GIGB|2349|GOLDMAN SACHS ETF ACCESS INVT |54.49
20200304|381430503|GSLC|5831|GOLDMAN SACHS ETF TR ACTIVEBET|60.83
20200304|381430529|GBIL|937|GOLDMAN SACHS ACCESS TREASURY |100.47
20200304|381430602|GSSC|4199|GOLDMAN SACHS ETF TR ACTIVEBET|42.09
20200304|38147W103|GMZ|27759|GOLDMAN SACHS MLP INCOME|4.27
20200304|38148G107|GER|92228|GOLDMAN SACHS MLP ENG RENAISSA|3.04
20200304|38149E101|GLDLF|845|GOLDMINING INC COM (CAN)|1.24
20200304|38153U108|GXSFF|7056|GOLDSOURCE MINES INC|0.10
20200304|38209G103|GHMP|594|GOOD HEMP INC COM|0.48
20200304|38267D109|GSHD|334|GOOSEHEAD INS INC COM CLASS A |57.41
20200304|382872109|GMHI|5033|GORES METROPOULOS INC.COM (DE)|10.60
20200304|382872117|GMHIW|98|GORES METROPOULOS INC WT EXP 1|1.65
20200304|382872208|GMHIU|6300|GORES METROPOULOS INC UNIT 1 C|11.25
20200304|38341P102|GOSS|630|GOSSAMER BIO INC COM (DE)|13.54
20200304|383584208|GOVB|81|GOUVERNEUR BANCORP, INC NEW CO|14.00
20200304|38383Q802|GWSAF|1200|GOWEST GOLD LTD COM NEW(CANADA|0.15
20200304|38388F108|GRA|2300|GRACE(W.R.)& CO(NEW)|57.21
20200304|384109104|GGG|2542|GRACO INC|50.55
20200304|384278206|GRAFU|191|GRAF INDL CORP UNIT 1 COM & 1 |10.31
20200304|384313508|EAF|131961|GRAFTECH INTL LTD COM|8.20
20200304|384637104|GHC|241|GRAHAM HLDGS COMP CL B COM STK|489.73
20200304|38500P208|GRAM|2434|GRANA Y MONTERO S A A SPONSORE|2.46
20200304|38500T101|GTE|102593|GRAN TIERRA ENERGY INC (DE)|0.68
20200304|38747R603|XOUT|1495|GRANITESHARES ETF TR XOUT U S |26.58
20200304|389375106|GTN|1358|GRAY TELEVISION, INC.|17.32
20200304|389914102|GCGMF|100|GREAT CANADIAN GAMING CRP(F)|28.85
20200304|390143303|GTBDF|7217|GREAT BEAR RES LTD NEW|5.50
20200304|39115V101|GPL|77822|GREAT PANTHER MINING LIMITED|0.51
20200304|39138C106|GWLIF|1|GREAT WEST LIFECO INC (F)|23.21
20200304|391416104|GWB|8462|GREAT WESTN BANCORP INC COM ST|26.42
20200304|39303B305|GETH|239259|GREEN ENVIROTECH HLDGS CORP|0.03
20200304|39304D102|GDOT|1615|GREEN DOT CORPORATION CL A COM|33.21
20200304|39305B105|GGBXF|96339|GREEN GROWTH BRANDS INC|0.20
20200304|393210208|TGODF|168677|GREEN ORGANIC DUTCHM (CANADA) |0.34
20200304|393221106|GPP|2948|GREEN PLAINS PARTNERS LP COM U|14.06
20200304|395259104|GHL|982|GREENHILL & CO INC COM STK|13.36
20200304|39526G107|GRNH|265764|GREENGRO TECHNOLOGIES INC COM |.
20200304|395330103|GNLN|11490|GREENLANE HLDGS INC CL A (DE) |1.91
20200304|39574M105|GTSIF|883061|GREENSTAR BIOSCIENCES CORP COM|0.05
20200304|39678G111|GRNVW|10686|GREENVISION ACQUISITION CORP W|0.13
20200304|39678G129|GRNVR|13900|GREENVISION ACQUISITION CORP R|0.17
20200304|39809D102|GMVP|709|GRIDIRON BIONUTRIENTS INC|0.01
20200304|39814L107|MSMGF|30422|GRID METALS CORP (CANADA)|0.14
20200304|398433102|GFF|189|GRIFFON CORP|17.57
20200304|39868T105|GRTS|7205|GRITSTONE ONCOLOGY INC COM (DE|8.75
20200304|399473107|GRPN|19|GROUPON INC COM STK CL A (DE) |1.20
20200304|39986L109|GRWG|590|GROWGENERATION CORP COM|5.43
20200304|39986R106|GRUSF|1414|GROWN ROGUE INTL INC COM(CANAD|0.05
20200304|399909100|GGAL|8079|GRUPO FINANCIERO GALICIA SA|12.96
20200304|400501102|OMAB|68802|GRUPO AEROPORTUARIO DEL CENTRO|52.57
20200304|40145Q203|GHSI|21304|GUARDION HEALTH SCIENCES INC C|0.41
20200304|40167B100|GPM|844|GUGGENHEIM ENHANCED EQUITY INC|7.56
20200304|402031876|MOTO|783|GUINNESS ATKINSON FDS SMART TR|24.86
20200304|402635304|GPOR|813176|GULFPORT ENERGY CORP|0.60
20200304|40273W105|GSPE|75095|GULFSLOPE ENERGY, INC. COMMON |0.02
20200304|40281L109|ASWRF|2346|GUNGNIR RESOURCES INC ORD SHS |0.04
